Мрігашіра,Хаста,"Дуже сприятливо",100
Мрігашіра,Чітра,"Небезпека для здоров'я",50
Мрігашіра,Сваті,Багатсво,50
Мрігашіра,Вішакха,Втрати,50
Мрігашіра,Анурадха,Процвітання,50
Мрігашіра,Джйештха,Перепони,50
Мрігашіра,Мула,"Реалізація цілей",50
Мрігашіра,"Пурва Ашадха",Небезпека,50
Мрігашіра,"Уттара Ашадха",Сприятливо,50
Мрігашіра,Шравана,"Дуже сприятливо",50
Мрігашіра,Дханіштха,"Небезпека для здоров'я",10
Мрігашіра,Шатабхіша,Багатсво,10
Мрігашіра,"Пурва Бхадра",Втрати,10
Мрігашіра,"Уттара Бхадра",Процвітання,10
Мрігашіра,Реваті,Перепони,10
Арідра,Ашвіні,Перепони,10
Арідра,Бхарані,"Реалізація цілей",10
Арідра,Крітіка,Небезпека,10
Арідра,Рохіні,Сприятливо,10
Арідра,Мрігашіра,"Дуже сприятливо",10
Арідра,Арідра,"Небезпека для здоров'я",100
Арідра,Пунарвасу,Багатсво,100
Арідра,Пушйа,Втрати,100
Арідра,Ашлеша,Процвітання,100
Арідра,Магха,Перепони,100
Арідра,"Пурва Пхалгуні","Реалізація цілей",100
Арідра,"Уттара Пхалгуні",Небезпека,100
Арідра,Хаста,Сприятливо,100
Арідра,Чітра,"Дуже сприятливо",100
Арідра,Сваті,"Небезпека для здоров'я",50
Арідра,Вішакха,Багатсво,50
Арідра,Анурадха,Втрати,50
Арідра,Джйештха,Процвітання,50
Арідра,Мула,Перепони,50
Арідра,"Пурва Ашадха","Реалізація цілей",50
Арідра,"Уттара Ашадха",Небезпека,50
Арідра,Шравана,Сприятливо,50
Арідра,Дханіштха,"Дуже сприятливо",50
Арідра,Шатабхіша,"Небезпека для здоров'я",10
Арідра,"Пурва Бхадра",Багатсво,10
Арідра,"Уттара Бхадра",Втрати,10
Арідра,Реваті,Процвітання,10
Пунарвасу,Ашвіні,Процвітання,10
Пунарвасу,Бхарані,Перепони,10
Пунарвасу,Крітіка,"Реалізація цілей",10
Пунарвасу,Рохіні,Небезпека,10
Пунарвасу,Мрігашіра,Сприятливо,10
Пунарвасу,Арідра,"Дуже сприятливо",10
Пунарвасу,Пунарвасу,"Небезпека для здоров'я",100
Пунарвасу,Пушйа,Багатсво,100
Пунарвасу,Ашлеша,Втрати,100
Пунарвасу,Магха,Процвітання,100
Пунарвасу,"Пурва Пхалгуні",Перепони,100
Пунарвасу,"Уттара Пхалгуні","Реалізація цілей",100
Пунарвасу,Хаста,Небезпека,100
Пунарвасу,Чітра,Сприятливо,100
Пунарвасу,Сваті,"Дуже сприятливо",100
Пунарвасу,Вішакха,"Небезпека для здоров'я",50
Пунарвасу,Анурадха,Багатсво,50
Пунарвасу,Джйештха,Втрати,50
Пунарвасу,Мула,Процвітання,50
Пунарвасу,"Пурва Ашадха",Перепони,50
Пунарвасу,"Уттара Ашадха","Реалізація цілей",50
Пунарвасу,Шравана,Небезпека,50
Пунарвасу,Дханіштха,Сприятливо,50
Пунарвасу,Шатабхіша,"Дуже сприятливо",50
Пунарвасу,"Пурва Бхадра","Небезпека для здоров'я",10
Пунарвасу,"Уттара Бхадра",Багатсво,10
Пунарвасу,Реваті,Втрати,10
Пушйа,Ашвіні,Втрати,10
Пушйа,Бхарані,Процвітання,10
Пушйа,Крітіка,Перепони,10
Пушйа,Рохіні,"Реалізація цілей",10
Пушйа,Мрігашіра,Небезпека,10
Пушйа,Арідра,Сприятливо,10
Пушйа,Пунарвасу,"Дуже сприятливо",10
Пушйа,Пушйа,"Небезпека для здоров'я",100
Пушйа,Ашлеша,Багатсво,100
Пушйа,Магха,Втрати,100
Пушйа,"Пурва Пхалгуні",Процвітання,100
Пушйа,"Уттара Пхалгуні",Перепони,100
Пушйа,Хаста,"Реалізація цілей",100
Пушйа,Чітра,Небезпека,100
Пушйа,Сваті,Сприятливо,100
Пушйа,Вішакха,"Дуже сприятливо",100
Пушйа,Анурадха,"Небезпека для здоров'я",50
Пушйа,Джйештха,Багатсво,50
Пушйа,Мула,Втрати,50
Пушйа,"Пурва Ашадха",Процвітання,50
Пушйа,"Уттара Ашадха",Перепони,50
Пушйа,Шравана,"Реалізація цілей",50
Пушйа,Дханіштха,Небезпека,50
Пушйа,Шатабхіша,Сприятливо,50
Пушйа,"Пурва Бхадра","Дуже сприятливо",50
Пушйа,"Уттара Бхадра","Небезпека для здоров'я",10
Пушйа,Реваті,Багатсво,10
Ашлеша,Ашвіні,Багатсво,10
Ашлеша,Бхарані,Втрати,10
Ашлеша,Крітіка,Процвітання,10
Ашлеша,Рохіні,Перепони,10
Ашлеша,Мрігашіра,"Реалізація цілей",10
Ашлеша,Арідра,Небезпека,10
Ашлеша,Пунарвасу,Сприятливо,10
Ашлеша,Пушйа,"Дуже сприятливо",10
Ашлеша,Ашлеша,"Небезпека для здоров'я",100
Ашлеша,Магха,Багатсво,100
Ашлеша,"Пурва Пхалгуні",Втрати,100
Ашлеша,"Уттара Пхалгуні",Процвітання,100
Ашлеша,Хаста,Перепони,100
Ашлеша,Чітра,"Реалізація цілей",100
Ашлеша,Сваті,Небезпека,100
Ашлеша,Вішакха,Сприятливо,100
Ашлеша,Анурадха,"Дуже сприятливо",100
Ашлеша,Джйештха,"Небезпека для здоров'я",50
Ашлеша,Мула,Багатсво,50
Ашлеша,"Пурва Ашадха",Втрати,50
Ашлеша,"Уттара Ашадха",Процвітання,50
Ашлеша,Шравана,Перепони,50
Ашлеша,Дханіштха,"Реалізація цілей",50
Ашлеша,Шатабхіша,Небезпека,50
Ашлеша,"Пурва Бхадра",Сприятливо,50
Ашлеша,"Уттара Бхадра","Дуже сприятливо",50
Ашлеша,Реваті,"Небезпека для здоров'я",10
Магха,Ашвіні,"Небезпека для здоров'я",10
Магха,Бхарані,Багатсво,10
Магха,Крітіка,Втрати,10
Магха,Рохіні,Процвітання,10
Магха,Мрігашіра,Перепони,10
Магха,Арідра,"Реалізація цілей",10
Магха,Пунарвасу,Небезпека,10
Магха,Пушйа,Сприятливо,10
Магха,Ашлеша,"Дуже сприятливо",10
Магха,Магха,"Небезпека для здоров'я",100
Магха,"Пурва Пхалгуні",Багатсво,100
Магха,"Уттара Пхалгуні",Втрати,100
Магха,Хаста,Процвітання,100
Магха,Чітра,Перепони,100
Магха,Сваті,"Реалізація цілей",100
Магха,Вішакха,Небезпека,100
Магха,Анурадха,Сприятливо,100
Магха,Джйештха,"Дуже сприятливо",100
Магха,Мула,"Небезпека для здоров'я",50
Магха,"Пурва Ашадха",Багатсво,50
Магха,"Уттара Ашадха",Втрати,50
Магха,Шравана,Процвітання,50
Магха,Дханіштха,Перепони,50
Магха,Шатабхіша,"Реалізація цілей",50
Магха,"Пурва Бхадра",Небезпека,50
Магха,"Уттара Бхадра",Сприятливо,50
Магха,Реваті,"Дуже сприятливо",50
"Пурва Пхалгуні",Ашвіні,"Дуже сприятливо",50
"Пурва Пхалгуні",Бхарані,"Небезпека для здоров'я",10
"Пурва Пхалгуні",Крітіка,Багатсво,10
"Пурва Пхалгуні",Рохіні,Втрати,10
"Пурва Пхалгуні",Мрігашіра,Процвітання,10
"Пурва Пхалгуні",Арідра,Перепони,10
"Пурва Пхалгуні",Пунарвасу,"Реалізація цілей",10
"Пурва Пхалгуні",Пушйа,Небезпека,10
"Пурва Пхалгуні",Ашлеша,Сприятливо,10
"Пурва Пхалгуні",Магха,"Дуже сприятливо",10
"Пурва Пхалгуні","Пурва Пхалгуні","Небезпека для здоров'я",100
"Пурва Пхалгуні","Уттара Пхалгуні",Багатсво,100
"Пурва Пхалгуні",Хаста,Втрати,100
"Пурва Пхалгуні",Чітра,Процвітання,100
"Пурва Пхалгуні",Сваті,Перепони,100
"Пурва Пхалгуні",Вішакха,"Реалізація цілей",100
"Пурва Пхалгуні",Анурадха,Небезпека,100
"Пурва Пхалгуні",Джйештха,Сприятливо,100
"Пурва Пхалгуні",Мула,"Дуже сприятливо",100
"Пурва Пхалгуні","Пурва Ашадха","Небезпека для здоров'я",50
"Пурва Пхалгуні","Уттара Ашадха",Багатсво,50
"Пурва Пхалгуні",Шравана,Втрати,50
"Пурва Пхалгуні",Дханіштха,Процвітання,50
"Пурва Пхалгуні",Шатабхіша,Перепони,50
"Пурва Пхалгуні","Пурва Бхадра","Реалізація цілей",50
"Пурва Пхалгуні","Уттара Бхадра",Небезпека,50
"Пурва Пхалгуні",Реваті,Сприятливо,50
"Уттара Пхалгуні",Ашвіні,Сприятливо,50
"Уттара Пхалгуні",Бхарані,"Дуже сприятливо",50
"Уттара Пхалгуні",Крітіка,"Небезпека для здоров'я",10
"Уттара Пхалгуні",Рохіні,Багатсво,10
"Уттара Пхалгуні",Мрігашіра,Втрати,10
"Уттара Пхалгуні",Арідра,Процвітання,10
"Уттара Пхалгуні",Пунарвасу,Перепони,10
"Уттара Пхалгуні",Пушйа,"Реалізація цілей",10
"Уттара Пхалгуні",Ашлеша,Небезпека,10
"Уттара Пхалгуні",Магха,Сприятливо,10
"Уттара Пхалгуні","Пурва Пхалгуні","Дуже сприятливо",10
"Уттара Пхалгуні","Уттара Пхалгуні","Небезпека для здоров'я",100
"Уттара Пхалгуні",Хаста,Багатсво,100
"Уттара Пхалгуні",Чітра,Втрати,100
"Уттара Пхалгуні",Сваті,Процвітання,100
"Уттара Пхалгуні",Вішакха,Перепони,100
"Уттара Пхалгуні",Анурадха,"Реалізація цілей",100
"Уттара Пхалгуні",Джйештха,Небезпека,100
"Уттара Пхалгуні",Мула,Сприятливо,100
"Уттара Пхалгуні","Пурва Ашадха","Дуже сприятливо",100
"Уттара Пхалгуні","Уттара Ашадха","Небезпека для здоров'я",50
"Уттара Пхалгуні",Шравана,Багатсво,50
"Уттара Пхалгуні",Дханіштха,Втрати,50
"Уттара Пхалгуні",Шатабхіша,Процвітання,50
"Уттара Пхалгуні","Пурва Бхадра",Перепони,50
"Уттара Пхалгуні","Уттара Бхадра","Реалізація цілей",50
"Уттара Пхалгуні",Реваті,Небезпека,50
Хаста,Ашвіні,Небезпека,50
Хаста,Бхарані,Сприятливо,50
Хаста,Крітіка,"Дуже сприятливо",50
Хаста,Рохіні,"Небезпека для здоров'я",10
Хаста,Мрігашіра,Багатсво,10
Хаста,Арідра,Втрати,10
Хаста,Пунарвасу,Процвітання,10
Хаста,Пушйа,Перепони,10
Хаста,Ашлеша,"Реалізація цілей",10
Хаста,Магха,Небезпека,10
Хаста,"Пурва Пхалгуні",Сприятливо,10
Хаста,"Уттара Пхалгуні","Дуже сприятливо",10
Хаста,Хаста,"Небезпека для здоров'я",100
Хаста,Чітра,Багатсво,100
Хаста,Сваті,Втрати,100
Хаста,Вішакха,Процвітання,100
Хаста,Анурадха,Перепони,100
Хаста,Джйештха,"Реалізація цілей",100
Хаста,Мула,Небезпека,100
Хаста,"Пурва Ашадха",Сприятливо,100
Хаста,"Уттара Ашадха","Дуже сприятливо",100
Хаста,Шравана,"Небезпека для здоров'я",50
Хаста,Дханіштха,Багатсво,50
Хаста,Шатабхіша,Втрати,50
Хаста,"Пурва Бхадра",Процвітання,50
Хаста,"Уттара Бхадра",Перепони,50
Хаста,Реваті,"Реалізація цілей",50
Чітра,Ашвіні,"Реалізація цілей",50
Чітра,Бхарані,Небезпека,50
Чітра,Крітіка,Сприятливо,50
Чітра,Рохіні,"Дуже сприятливо",50
Чітра,Мрігашіра,"Небезпека для здоров'я",10
Чітра,Арідра,Багатсво,10
Чітра,Пунарвасу,Втрати,10
Чітра,Пушйа,Процвітання,10
Чітра,Ашлеша,Перепони,10
Чітра,Магха,"Реалізація цілей",10
Чітра,"Пурва Пхалгуні",Небезпека,10
Чітра,"Уттара Пхалгуні",Сприятливо,10
Чітра,Хаста,"Дуже сприятливо",10
Чітра,Чітра,"Небезпека для здоров'я",100
Чітра,Сваті,Багатсво,100
Чітра,Вішакха,Втрати,100
Чітра,Анурадха,Процвітання,100
Чітра,Джйештха,Перепони,100
Чітра,Мула,"Реалізація цілей",100
Чітра,"Пурва Ашадха",Небезпека,100
Чітра,"Уттара Ашадха",Сприятливо,100
Чітра,Шравана,"Дуже сприятливо",100
Чітра,Дханіштха,"Небезпека для здоров'я",50
Чітра,Шатабхіша,Багатсво,50
Чітра,"Пурва Бхадра",Втрати,50
Чітра,"Уттара Бхадра",Процвітання,50
Чітра,Реваті,Перепони,50
Сваті,Ашвіні,Перепони,50
Сваті,Бхарані,"Реалізація цілей",50
Сваті,Крітіка,Небезпека,50
Сваті,Рохіні,Сприятливо,50
Сваті,Мрігашіра,"Дуже сприятливо",50
Сваті,Арідра,"Небезпека для здоров'я",10
Сваті,Пунарвасу,Багатсво,10
Сваті,Пушйа,Втрати,10
Сваті,Ашлеша,Процвітання,10
Сваті,Магха,Перепони,10
Сваті,"Пурва Пхалгуні","Реалізація цілей",10
Сваті,"Уттара Пхалгуні",Небезпека,10
Сваті,Хаста,Сприятливо,10
Сваті,Чітра,"Дуже сприятливо",10
Сваті,Сваті,"Небезпека для здоров'я",100
Сваті,Вішакха,Багатсво,100
Сваті,Анурадха,Втрати,100
Сваті,Джйештха,Процвітання,100
Сваті,Мула,Перепони,100
Сваті,"Пурва Ашадха","Реалізація цілей",100
Сваті,"Уттара Ашадха",Небезпека,100
Сваті,Шравана,Сприятливо,100
Сваті,Дханіштха,"Дуже сприятливо",100
Сваті,Шатабхіша,"Небезпека для здоров'я",50
Сваті,"Пурва Бхадра",Багатсво,50
Сваті,"Уттара Бхадра",Втрати,50
Сваті,Реваті,Процвітання,50
Вішакха,Ашвіні,Процвітання,50
Вішакха,Бхарані,Перепони,50
Вішакха,Крітіка,"Реалізація цілей",50
Вішакха,Рохіні,Небезпека,50
Вішакха,Мрігашіра,Сприятливо,50
Вішакха,Арідра,"Дуже сприятливо",50
Вішакха,Пунарвасу,"Небезпека для здоров'я",10
Вішакха,Пушйа,Багатсво,10
Вішакха,Ашлеша,Втрати,10
Вішакха,Магха,Процвітання,10
Вішакха,"Пурва Пхалгуні",Перепони,10
Вішакха,"Уттара Пхалгуні","Реалізація цілей",10
Вішакха,Хаста,Небезпека,10
Вішакха,Чітра,Сприятливо,10
Вішакха,Сваті,"Дуже сприятливо",10
Вішакха,Вішакха,"Небезпека для здоров'я",100
Вішакха,Анурадха,Багатсво,100
Вішакха,Джйештха,Втрати,100
Вішакха,Мула,Процвітання,100
Вішакха,"Пурва Ашадха",Перепони,100
Вішакха,"Уттара Ашадха","Реалізація цілей",100
Вішакха,Шравана,Небезпека,100
Вішакха,Дханіштха,Сприятливо,100
Вішакха,Шатабхіша,"Дуже сприятливо",100
Вішакха,"Пурва Бхадра","Небезпека для здоров'я",50
Вішакха,"Уттара Бхадра",Багатсво,50
Вішакха,Реваті,Втрати,50
Анурадха,Ашвіні,Втрати,50
Анурадха,Бхарані,Процвітання,50
Анурадха,Крітіка,Перепони,50
Анурадха,Рохіні,"Реалізація цілей",50
Анурадха,Мрігашіра,Небезпека,50
Анурадха,Арідра,Сприятливо,50
Анурадха,Пунарвасу,"Дуже сприятливо",50
Анурадха,Пушйа,"Небезпека для здоров'я",10
Анурадха,Ашлеша,Багатсво,10
Анурадха,Магха,Втрати,10
Анурадха,"Пурва Пхалгуні",Процвітання,10
Анурадха,"Уттара Пхалгуні",Перепони,10
Анурадха,Хаста,"Реалізація цілей",10
Анурадха,Чітра,Небезпека,10
Анурадха,Сваті,Сприятливо,10
Анурадха,Вішакха,"Дуже сприятливо",10
Анурадха,Анурадха,"Небезпека для здоров'я",100
Анурадха,Джйештха,Багатсво,100
Анурадха,Мула,Втрати,100
Анурадха,"Пурва Ашадха",Процвітання,100
Анурадха,"Уттара Ашадха",Перепони,100
Анурадха,Шравана,"Реалізація цілей",100
Анурадха,Дханіштха,Небезпека,100
Анурадха,Шатабхіша,Сприятливо,100
Анурадха,"Пурва Бхадра","Дуже сприятливо",100
Анурадха,"Уттара Бхадра","Небезпека для здоров'я",50
Анурадха,Реваті,Багатсво,50
Джйештха,Ашвіні,Багатсво,50
Джйештха,Бхарані,Втрати,50
Джйештха,Крітіка,Процвітання,50
Джйештха,Рохіні,Перепони,50
Джйештха,Мрігашіра,"Реалізація цілей",50
Джйештха,Арідра,Небезпека,50
Джйештха,Пунарвасу,Сприятливо,50
Джйештха,Пушйа,"Дуже сприятливо",50
Джйештха,Ашлеша,"Небезпека для здоров'я",10
Джйештха,Магха,Багатсво,10
Джйештха,"Пурва Пхалгуні",Втрати,10
Джйештха,"Уттара Пхалгуні",Процвітання,10
Джйештха,Хаста,Перепони,10
Джйештха,Чітра,"Реалізація цілей",10
Джйештха,Сваті,Небезпека,10
Джйештха,Вішакха,Сприятливо,10
Джйештха,Анурадха,"Дуже сприятливо",10
Джйештха,Джйештха,"Небезпека для здоров'я",100
Джйештха,Мула,Багатсво,100
Джйештха,"Пурва Ашадха",Втрати,100
Джйештха,"Уттара Ашадха",Процвітання,100
Джйештха,Шравана,Перепони,100
Джйештха,Дханіштха,"Реалізація цілей",100
Джйештха,Шатабхіша,Небезпека,100
Джйештха,"Пурва Бхадра",Сприятливо,100
Джйештха,"Уттара Бхадра","Дуже сприятливо",100
Джйештха,Реваті,"Небезпека для здоров'я",50
Мула,Ашвіні,"Небезпека для здоров'я",50
Мула,Бхарані,Багатсво,50
Мула,Крітіка,Втрати,50
Мула,Рохіні,Процвітання,50
Мула,Мрігашіра,Перепони,50
Мула,Арідра,"Реалізація цілей",50
Мула,Пунарвасу,Небезпека,50
Мула,Пушйа,Сприятливо,50
Мула,Ашлеша,"Дуже сприятливо",50
Мула,Магха,"Небезпека для здоров'я",10
Мула,"Пурва Пхалгуні",Багатсво,10
Мула,"Уттара Пхалгуні",Втрати,10
Мула,Хаста,Процвітання,10
Мула,Чітра,Перепони,10
Мула,Сваті,"Реалізація цілей",10
Мула,Вішакха,Небезпека,10
Мула,Анурадха,Сприятливо,10
Мула,Джйештха,"Дуже сприятливо",10
Мула,Мула,"Небезпека для здоров'я",100
Мула,"Пурва Ашадха",Багатсво,100
Мула,"Уттара Ашадха",Втрати,100
Мула,Шравана,Процвітання,100
Мула,Дханіштха,Перепони,100
Мула,Шатабхіша,"Реалізація цілей",100
Мула,"Пурва Бхадра",Небезпека,100
Мула,"Уттара Бхадра",Сприятливо,100
Мула,Реваті,"Дуже сприятливо",100
"Пурва Ашадха",Ашвіні,"Дуже сприятливо",100
"Пурва Ашадха",Бхарані,"Небезпека для здоров'я",50
"Пурва Ашадха",Крітіка,Багатсво,50
"Пурва Ашадха",Рохіні,Втрати,50
"Пурва Ашадха",Мрігашіра,Процвітання,50
"Пурва Ашадха",Арідра,Перепони,50
"Пурва Ашадха",Пунарвасу,"Реалізація цілей",50
"Пурва Ашадха",Пушйа,Небезпека,50
"Пурва Ашадха",Ашлеша,Сприятливо,50
"Пурва Ашадха",Магха,"Дуже сприятливо",50
"Пурва Ашадха","Пурва Пхалгуні","Небезпека для здоров'я",10
"Пурва Ашадха","Уттара Пхалгуні",Багатсво,10
"Пурва Ашадха",Хаста,Втрати,10
"Пурва Ашадха",Чітра,Процвітання,10
"Пурва Ашадха",Сваті,Перепони,10
"Пурва Ашадха",Вішакха,"Реалізація цілей",10
"Пурва Ашадха",Анурадха,Небезпека,10
"Пурва Ашадха",Джйештха,Сприятливо,10
"Пурва Ашадха",Мула,"Дуже сприятливо",10
"Пурва Ашадха","Пурва Ашадха","Небезпека для здоров'я",100
"Пурва Ашадха","Уттара Ашадха",Багатсво,100
"Пурва Ашадха",Шравана,Втрати,100
"Пурва Ашадха",Дханіштха,Процвітання,100
"Пурва Ашадха",Шатабхіша,Перепони,100
"Пурва Ашадха","Пурва Бхадра","Реалізація цілей",100
"Пурва Ашадха","Уттара Бхадра",Небезпека,100
"Пурва Ашадха",Реваті,Сприятливо,100
"Уттара Ашадха",Ашвіні,Сприятливо,100
